#{"t_start": 1763042785.9011474, "env_id": "None"}
r,l,t
14.9,31,865.670346
32.1,59,865.703037
17.4,96,865.75622
25.0,120,865.821574
22.3,57,865.85389
6.3,47,865.878463
-8.0,50,865.902735
-4.1,21,865.912688
1.2,88,865.959362
-23.9,39,865.979323
25.3,107,866.038393
22.2,68,866.077273
-7.2,22,866.090027
-6.0,100,866.147333
-11.7,97,866.199331
4.7,63,866.230542
26.1,79,866.275409
-4.3,43,866.299388
9.0,30,866.313997
-22.1,61,866.346219
15.8,32,866.364719
11.6,24,866.378182
10.2,18,866.386736
-4.6,16,866.394537
63.6,104,866.450314
-10.7,27,866.464093
-17.9,19,866.475134
-7.6,26,866.488296
7.3,57,866.518374
-7.3,33,866.536244
21.5,65,866.570004
28.4,86,866.611994
0.8,72,866.648966
20.6,184,866.753716
11.9,91,866.806014
27.6,74,866.84611
-5.2,22,866.858012
4.3,57,866.887157
2.8,32,866.904295
-7.9,59,866.93533
-4.5,55,866.967457
-4.1,21,866.978367
14.0,80,867.1397
21.7,163,867.257611
10.7,123,867.326868
-22.8,38,867.346155
17.0,130,867.416669
-4.1,41,867.44172
19.2,78,867.487045
25.4,36,867.507967
56.9,131,867.583892
-10.5,45,867.608572
8.6,34,867.627983
38.0,100,867.680471
16.6,24,867.693107
-11.5,55,867.720301
27.5,125,867.78879
-18.9,49,867.814312
-6.6,126,867.881776
-0.9,29,867.897075
-11.6,26,867.9087
18.3,37,867.929673
5.9,71,867.965857
7.0,30,867.983036
-3.7,17,867.991907
14.4,56,868.02183
2.1,109,868.082166
12.1,39,868.103792
-4.2,12,868.112278
17.5,145,868.19157
3.9,51,868.218465
12.0,60,868.251512
13.6,64,868.284977
12.6,44,868.307621
26.9,71,868.346573
-7.1,31,868.362449
9.9,51,868.387713
19.2,38,868.40731
-8.1,21,868.416789
4.4,26,868.431397
18.5,55,868.458361
-5.5,145,868.530678
5.7,73,868.57077
26.4,86,868.616843
-2.2,42,868.641814
7.5,75,868.684284
-10.6,116,868.745008
1.9,31,868.760295
-22.2,32,868.777358
1.4,196,868.876864
17.6,34,868.897079
-0.3,43,868.924278
-6.2,12,868.93185
-14.8,58,868.961312
2.2,18,868.971809
15.5,45,869.043733
-3.4,44,869.121959
23.0,80,869.260508
9.4,46,869.34711
17.6,74,869.447607
75.8,142,869.69965
-16.5,25,869.74839
-14.6,36,869.810993
2.3,27,869.854425
38.3,77,869.994249
-10.4,74,870.120804
22.2,48,870.210095
-9.4,24,870.253826
25.0,60,870.357128
28.0,70,870.467687
18.8,72,870.554687
19.0,60,870.639515
35.6,24,871.678971
-0.4,14,871.703428
6.9,61,871.829941
24.1,69,871.991717
25.1,89,872.178838
20.1,109,872.423515
24.8,62,872.555754
8.3,47,872.651041
-14.1,21,872.704053
-7.4,24,872.75014
28.9,191,873.154797
-7.6,46,873.265173
-8.8,38,873.343972
18.6,64,873.482621
-3.6,26,873.536104
10.7,23,873.596489
-4.2,32,873.664927
-11.9,19,873.702337
25.5,45,873.811525
-6.3,23,873.856681
-3.6,26,873.912336
1.4,66,874.053163
-10.7,67,874.189072
-16.4,54,874.313144
2.4,36,874.385825
11.3,107,874.600624
7.3,97,874.810105
-24.1,61,874.936915
0.1,29,874.995782
-19.6,86,875.178473
-4.1,21,875.225075
4.9,151,875.541028
47.8,122,875.796193
14.4,36,875.87053
21.2,58,875.991667
9.5,35,876.067443
1.7,93,876.27409
-6.6,16,876.303496
-4.1,21,876.35431
3.6,64,876.482929
-0.4,34,876.547585
21.3,127,876.820195
25.2,58,876.956443
-8.6,56,877.067333
16.8,22,877.120115
8.1,49,877.224185
8.6,54,877.336871
20.2,68,877.469162
-0.1,171,877.83256
-6.3,83,877.993101
18.9,31,878.068004
32.5,55,878.186345
8.5,115,878.449942
-9.4,24,878.501642
-0.8,58,878.624596
12.9,21,878.673088
-5.1,51,878.788186
10.4,16,878.816063
12.7,93,879.008295
-2.6,66,879.158177
25.9,161,879.503886
-11.3,33,879.577117
29.0,60,879.719103
-3.4,94,879.905864
24.2,48,880.009274
-10.6,36,880.081405
22.9,71,880.235804
14.3,67,880.370264
-0.1,111,880.64003
8.3,27,880.68849
29.4,116,880.927984
14.2,58,880.98798
10.8,32,881.007574
5.2,48,881.033817
-10.5,25,881.050379
4.8,52,881.079826
41.1,69,881.121548
-7.2,22,881.133011
-7.3,33,881.151687
50.1,89,881.198339
45.0,90,881.245142
-13.5,55,881.272879
-9.4,24,881.285341
-12.0,90,881.337177
-20.5,25,881.350065
0.5,105,881.405715
-8.8,58,881.43754
7.7,73,881.479027
-1.8,138,881.550562
10.0,40,881.57771
-13.3,13,881.586828
-17.2,62,881.619015
24.1,79,881.661999
-3.4,24,881.674113
-6.1,91,881.720049
10.0,50,881.744674
26.4,106,881.800132
20.0,90,881.850033
-9.6,46,881.883615
-6.1,21,881.893847
11.6,94,881.943792
-0.4,34,881.961968
30.1,119,882.023212
19.6,114,882.083488
-0.4,14,882.094497
-14.3,23,882.104192
34.0,80,882.148034
20.7,103,882.199806
64.1,99,882.253736
3.8,82,882.297271
0.3,47,882.322388
32.5,55,882.35357
-14.2,32,882.371102
4.8,32,882.387522
-29.8,48,882.412663
22.1,159,882.496156
-3.0,20,882.509693
-25.2,42,882.530964
7.1,39,882.553428
-11.6,26,882.567379
13.8,52,882.59408
6.4,56,882.622237
-9.9,59,882.652238
25.2,38,882.67448
-19.6,26,882.68566
34.1,69,882.722985
21.4,156,882.856676
21.2,78,882.970223
23.0,120,883.137094
-5.7,37,883.18313
10.2,18,883.210161
9.9,81,883.347368
9.3,37,883.413728
-8.2,52,883.506062
-0.6,36,883.55722
16.2,68,883.645838
-10.6,16,883.666674
4.2,78,883.763996
-12.5,25,883.790069
8.3,27,883.824072
-5.6,176,884.155632
58.4,116,884.366666
37.7,113,884.587855
-7.0,80,884.73033
7.6,44,884.807502
6.3,47,884.896127
-11.9,19,884.932219
12.6,94,885.116331
-18.6,126,885.346036
17.2,78,885.502441
19.1,69,885.614387
2.8,92,885.763666
37.5,45,885.840371
22.1,49,885.944802
-10.0,50,886.014258
26.4,126,886.189847
8.4,56,886.28337
31.8,142,886.496851
0.8,22,886.535672
-4.6,16,886.560662
-5.1,51,886.636377
-5.1,71,886.737081
3.6,124,886.960969
-5.3,13,886.985352
8.1,29,887.04515
-7.0,20,887.085945
22.5,55,887.193784
-1.7,17,887.230396
-5.6,26,887.274029
-6.9,139,887.496837
31.2,58,887.593392
-19.1,31,887.645713
24.6,44,887.728076
35.2,88,887.86378
-5.9,19,887.896339
-2.6,76,888.005523
1.4,86,888.163638
-0.5,25,888.21417
-11.8,48,888.302844
11.2,28,888.359933
4.8,72,888.497305
-0.1,21,888.540613
18.9,51,888.648222
38.4,86,888.818785
-7.8,48,888.907126
-6.2,32,888.968834
2.0,50,889.066259
-2.2,12,889.086649
-5.1,181,889.446606
24.4,106,889.667846
-8.6,16,889.705516
-5.8,48,889.801219
32.1,69,889.959297
-15.7,37,890.036801
-15.6,46,890.122656
-4.2,12,890.151874
17.9,41,890.239631
-6.8,38,890.322612
13.6,44,890.422768
-25.7,37,890.48455
5.1,39,890.575101
15.6,74,890.74175
-1.9,39,890.818989
23.9,61,890.966121
0.5,15,890.998351
28.4,46,891.098932
7.6,44,891.199288
7.9,11,891.224839
1.8,82,891.394158
5.3,37,891.471149
-0.6,86,891.639786
-2.7,47,891.733255
-9.1,31,891.794788
34.2,98,892.006259
13.2,28,892.068482
-10.9,49,892.160768
-1.2,72,892.300625
-6.3,43,892.394286
30.6,134,892.641549
17.8,52,892.757813
30.4,56,892.855319
8.4,56,892.965956
1.1,79,893.118838
-9.0,20,893.156643
-6.5,25,893.208218
2.0,40,893.289876
-3.2,42,893.389338
2.5,25,893.445158
7.1,19,893.482669
-3.0,40,893.563935
36.6,124,893.819376
31.1,129,894.054687
23.5,105,894.263875
-15.5,15,894.294851
13.8,42,894.378752
24.9,151,894.690012
21.3,27,894.746956
-23.7,37,894.820374
1.5,95,895.018231
3.7,33,895.083329
26.9,51,895.192631
-11.6,46,895.294277
-4.1,41,895.391839
11.5,35,895.461631
-8.9,99,895.663234
-8.9,29,895.731204
-11.4,64,895.879614
-3.3,33,895.960563
12.6,44,896.067828
6.2,88,896.273038
-2.1,21,896.317472
-5.0,40,896.40498
24.2,48,896.512442
43.1,79,896.696917
7.0,50,896.801592
64.9,71,896.969227
-18.2,92,897.156504
43.2,68,897.302789
-10.6,16,897.337319
18.8,52,897.460892
-5.1,31,897.54029
6.0,80,897.722671
21.5,145,898.031784
-1.6,26,898.090301
2.4,116,898.319647
3.3,57,898.438801
3.7,53,898.556637
-11.6,46,898.65082
2.1,69,898.778417
-0.7,47,898.886053
53.4,236,899.396439
-3.9,19,899.44275
13.4,66,899.577919
12.7,83,899.758884
38.9,121,900.038542
15.5,45,900.137344
-9.5,75,900.284635
3.1,39,900.365724
8.1,109,900.594634
-18.1,41,900.67503
0.2,38,900.761453
-20.6,36,900.829448
-3.0,40,900.917734
9.3,37,900.996857
6.0,40,901.091509
44.5,125,901.357276
-11.7,37,901.435195
6.5,45,901.537351
20.3,37,901.620113
-6.4,34,901.686601
-10.9,29,901.753936
-11.6,26,901.801381
44.4,166,902.162336
-2.6,16,902.193317
1.1,39,902.275424
18.0,70,902.428729
25.3,47,902.540112
33.2,78,902.698503
-2.6,16,902.729265
-6.4,34,902.808736
33.7,63,902.943796
11.9,51,903.05765
-9.5,35,903.14175
-6.9,29,903.201519
-21.8,28,903.249792
-6.8,58,903.375033
-8.2,32,903.440321
-17.9,39,903.521239
15.5,75,903.677378
37.7,93,903.87049
-14.0,130,904.140846
11.4,26,904.197904
23.8,62,904.342519
-3.8,98,904.550695
-3.4,24,904.601107
-8.5,25,904.661303
10.2,18,904.700515
-12.6,56,904.818617
35.1,189,905.247343
32.0,100,905.467743
16.1,99,905.683147
-3.0,20,905.735218
-1.7,47,905.834342
0.5,65,905.970324
19.3,87,906.147164
-2.2,62,906.28477
1.0,20,906.321756
3.3,167,906.649886
-2.9,29,906.698356
-32.5,105,906.902935
7.9,131,907.16284
-1.4,24,907.215272
-7.5,15,907.248931
8.5,25,908.987272
-9.6,26,909.049367
-1.7,157,909.414243
7.1,59,909.521724
14.4,76,909.660292
-10.1,61,909.792733
31.8,52,909.91873
7.8,62,910.038836
28.7,53,910.153923
10.3,27,910.201947
10.3,27,910.251796
-3.8,68,910.383764
-19.6,46,910.469606
-22.2,92,910.636711
11.3,97,910.824815
-1.9,39,910.904453
-5.7,17,910.939779
11.4,26,910.988631
-5.8,28,911.043338
32.5,205,911.411152
10.6,24,911.4639
-6.2,72,911.607659
-16.6,56,911.705202
16.3,57,911.798981
16.7,113,911.883646
10.2,18,911.896275
8.3,27,911.913962
-5.1,31,911.932507
36.5,85,911.984468
-13.7,17,911.992985
15.3,47,912.021429
-8.6,16,912.03197
16.4,36,912.05295
-21.9,39,912.075669
40.4,86,912.129677
-20.7,27,912.144506
-2.6,56,912.176708
-8.1,21,912.18943
52.9,101,912.247684
25.7,63,912.286971
44.4,96,912.344636
33.0,80,912.390908
3.9,21,912.403708
-0.5,55,912.439183
6.6,74,912.483598
15.9,31,912.504657
-2.6,56,912.540119
-12.9,29,912.555296
23.0,80,912.604899
23.1,49,912.634995
19.9,161,912.734425
7.3,37,912.757101
-4.4,34,912.781891
6.4,36,912.803522
-9.4,64,912.840093
60.3,87,912.901019
6.3,87,912.96216
27.2,58,913.000592
4.8,32,913.018294
52.8,192,913.134634
21.7,63,913.170293
-6.2,52,913.201472
-7.7,37,913.224757
8.5,25,913.241517
17.9,81,913.29033
19.7,73,913.335203
24.0,50,913.36976
-4.7,47,913.39689
21.3,87,913.447137
8.9,21,913.460426
-5.7,17,913.471454
-3.7,17,913.483645
9.8,132,913.562173
17.7,83,913.61077
-14.6,56,913.647683
19.6,44,913.675416
-7.7,17,913.684392
-8.6,16,913.695109
-11.7,17,913.703665
-15.7,57,913.738937
12.4,176,913.847782
17.5,25,913.861962
54.8,142,913.946854
17.2,118,914.021592
-0.4,14,914.029307
10.5,45,914.058124
-7.2,82,914.110637
-4.0,50,914.141913
5.6,84,914.190681
-13.0,40,914.21605
12.4,56,914.25158
15.1,49,914.28289
38.8,52,914.314274
28.9,91,914.370448
35.5,105,914.434631
4.8,52,914.467098
0.4,56,914.501281
3.8,82,914.548545
-10.1,21,914.561067
17.1,29,914.578631
2.9,81,914.625993
17.6,34,914.647025
-12.1,21,914.657869
36.1,89,914.712877
30.9,51,914.744346
-2.1,21,914.758369
43.1,89,914.818389
-1.7,37,914.841177
3.5,35,914.860159
-9.7,37,914.884011
-1.5,55,914.920525
0.2,28,914.940133
7.2,88,914.992038
18.1,39,915.019633
22.9,51,915.049061
-19.5,55,915.081209
24.1,59,915.118128
31.5,85,915.168399
28.4,76,915.284701
-5.6,36,915.337632
31.4,176,915.674241
-15.2,22,915.70628
37.1,169,916.033589
24.0,50,916.133281
12.2,58,916.241047
2.0,60,916.348195
-6.9,29,916.402962
-3.3,33,916.461622
5.9,111,916.669397
-6.8,38,916.740309
8.0,60,916.85512
40.9,121,917.090492
6.2,18,917.136697
18.5,35,917.211128
3.7,23,917.253978
0.8,22,917.296674
-1.7,17,917.334868
-6.3,43,917.416637
-15.2,82,917.586927
-19.4,24,917.633793
9.7,53,917.746994
5.6,24,917.798402
12.7,63,917.923678
-15.4,24,917.973819
10.6,34,918.056182
14.0,170,918.403954
75.5,195,918.833675
-8.7,27,918.897634
-15.2,42,918.985687
15.9,41,919.084399
14.6,34,919.157195
-13.1,71,919.300912
-16.4,54,919.412314
17.0,30,919.484704
8.1,69,919.643453
15.2,58,919.766345
-19.5,35,919.831693
32.5,85,920.031145
-3.6,26,920.091065
0.3,47,920.198163
-7.4,44,920.287958
13.6,24,920.338902
-6.1,21,920.3872
-1.0,20,920.434726
-11.0,20,920.470182
-5.7,17,920.503974
6.7,103,920.718005
-7.3,73,920.866437
20.1,119,921.125446
0.1,49,921.230383
-5.2,22,921.282747
16.3,97,921.496228
34.8,102,921.728347
6.8,122,921.976933
13.4,116,922.20598
3.1,59,922.320908
5.0,30,922.381424
-4.1,21,922.426016
-5.6,26,922.480853
-25.3,73,922.622925
-12.8,18,922.663158
31.8,72,922.822197
-4.1,41,922.905306
42.2,98,923.133078
5.5,35,923.198985
9.3,37,923.276996
37.8,92,923.474488
36.0,70,923.629963
-3.2,42,923.719535
45.7,73,923.884328
19.5,85,924.056656
-8.7,47,924.147441
-24.0,50,924.235743
-0.5,25,924.290306
25.5,55,924.388408
43.4,106,924.629729
-6.2,32,924.702632
-2.9,29,924.766275
-11.0,20,924.807749
9.2,38,924.881325
-12.8,18,924.915194
33.6,64,925.059127
1.4,76,925.198028
-5.2,42,925.285725
-3.5,35,925.351172
-1.9,19,925.392169
32.8,52,925.507906
-5.2,42,925.594949
-3.9,19,925.63507
-18.8,38,925.701494
-5.6,56,925.818411
41.0,50,925.929163
15.8,92,926.128931
25.4,116,926.355891
17.9,61,926.488692
13.0,70,926.626588
26.0,70,926.779328
-4.7,27,926.82959
15.8,52,926.9478
-1.5,35,927.024668
-8.2,32,927.091241
-7.0,20,927.13167
-20.2,12,927.153912
37.1,39,927.24737
8.7,23,927.29275
-8.0,50,927.389848
22.5,55,927.50649
-3.1,31,927.566484
24.5,55,927.679729
17.2,78,927.848591
13.7,33,927.923298
-0.4,44,928.002912
20.2,28,928.062501
-21.2,22,928.113053
0.7,33,928.190837
21.3,67,928.330864
-6.7,27,928.377663
-3.5,35,928.449955
-12.6,56,928.573946
6.6,94,928.755619
1.2,148,929.059813
28.0,110,929.26664
-3.9,39,929.344965
43.9,71,929.493344
16.3,97,929.697499
29.2,118,929.942333
10.2,38,930.033234
-3.6,26,930.0914
10.1,29,930.15668
11.7,53,930.277561
-1.9,39,930.359112
-7.1,31,930.424942
-2.7,27,930.480987
3.2,18,930.527805
-4.3,43,930.627795
0.9,41,930.710582
-1.3,33,930.787935
-0.2,32,930.855114
23.0,60,930.98242
9.5,15,931.019146
-13.4,24,931.072943
7.7,93,931.260235
-5.5,15,931.293491
22.8,82,931.46024
41.0,100,931.678738
-6.1,41,931.758911
56.0,90,931.966994
4.0,60,932.092133
19.4,136,932.362334
-4.2,32,932.422784
24.4,116,932.670642
17.0,70,932.815125
-6.4,14,932.841641
13.9,101,933.045287
-26.3,83,933.215606
49.2,78,933.373663
26.1,119,933.610628
25.4,156,933.930383
-5.0,20,933.968554
-8.9,29,934.032785
-2.3,113,934.288086
22.4,86,934.461309
-3.4,64,934.599411
19.2,28,934.670396
-18.1,21,934.70654
19.0,80,934.894774
34.8,122,935.149178
27.4,96,935.349407
35.2,68,935.461694
-5.6,46,935.545884
-9.8,28,935.595134
24.7,33,935.669895
-3.8,28,935.724785
1.0,30,935.771359
-1.0,90,935.95867
18.4,186,936.255314
8.9,61,936.381393
24.8,122,936.566804
16.1,39,936.640975
26.7,93,936.790404
-4.2,12,936.813723
27.9,61,936.913141
34.8,72,937.033445
-4.1,41,937.097037
31.1,99,937.293578
20.3,97,937.457528
39.8,112,937.665953
-10.1,41,937.734273
19.4,56,937.836301
21.5,45,937.909012
-5.3,13,937.926368
9.9,51,938.02967
3.2,48,938.118708
28.6,104,938.330576
-0.6,16,938.35938
-1.4,24,938.406871
19.7,73,938.539638
52.3,177,938.876604
-13.0,40,938.944635
32.8,102,939.139336
-9.0,40,939.210503
18.1,79,939.369327
31.6,84,939.541618
16.5,95,939.688264
-4.8,18,939.72016
19.8,72,939.85403
7.2,48,939.935565
11.1,39,940.007716
-9.5,35,940.063574
19.0,40,940.145242
25.2,98,940.315618
28.5,95,940.501173
12.3,17,940.537106
-1.1,31,940.599877
30.3,57,940.713366
-3.4,24,940.759501
27.1,69,940.892391
21.0,60,941.010396
24.1,89,941.179519
27.9,71,941.316021
5.9,11,941.33481
1.0,90,941.513626
43.0,100,942.760387
3.5,75,942.91994
-15.0,60,943.044843
31.4,156,943.372251
-13.5,15,943.402392
13.5,65,943.537728
28.2,78,943.707747
6.0,40,943.797363
4.2,18,943.827408
27.9,101,944.034819
17.9,71,944.183196
-22.1,21,944.214434
-7.0,40,944.298486
-6.4,74,944.485634
-18.5,25,944.540397
-18.8,38,944.621966
0.1,19,944.656973
-1.5,15,944.692014
71.3,147,945.002858
30.6,104,945.233051
55.6,74,945.401794
12.5,25,945.454153
30.8,62,945.588539
26.3,37,945.669714
16.4,76,945.819628
14.1,29,945.88929
12.5,85,946.075127
5.6,24,946.123417
32.3,47,946.243345
19.7,63,946.355598
-0.9,49,946.472181
-5.9,39,946.549285
16.6,84,946.728157
-1.6,26,946.78709
-7.7,57,946.893832
11.1,39,946.975831
-5.5,15,947.009359
10.0,40,947.08469
-2.1,21,947.128127
7.5,35,947.204039
54.0,150,947.500528
10.3,27,947.560094
-12.4,14,947.58463
37.9,51,947.711595
-9.7,17,947.746618
9.9,51,947.862475
8.1,29,947.918634
-8.7,47,948.013737
-9.5,95,948.20578
-6.7,27,948.270648
13.6,84,948.444171
-9.4,84,948.604876
-3.1,31,948.670506
13.8,62,948.797794
-19.5,15,948.821562
25.4,116,949.052022
-9.9,19,949.086385
2.3,107,949.301126
1.0,60,949.418601
44.5,75,949.61507
12.9,51,949.721219
22.4,26,949.765849
31.6,54,949.864835
10.2,38,949.92763
8.2,58,950.015266
-1.9,39,950.076302
-5.3,33,950.141713
11.0,170,950.415158
0.2,38,950.486599
38.2,48,950.580316
-16.7,47,950.646307
0.9,61,950.749157
22.0,90,950.908931
3.7,73,951.02806
1.1,29,951.087754
8.3,127,951.301407
20.7,33,951.35134
-12.2,52,951.427232
-14.6,76,951.537436
-5.2,22,951.572888
-3.2,22,951.61183
14.1,29,951.662206
17.4,136,951.879431
24.2,48,951.962802
24.6,64,952.068456
53.8,92,952.229809
-0.4,14,952.253406
23.2,118,952.452866
5.4,106,952.637345
-6.1,21,952.675827
19.8,32,952.731502
8.4,16,952.760131
14.6,94,952.936856
-15.6,26,952.985921
-3.4,24,953.026407
-3.8,38,953.09059
-6.9,49,953.186892
-1.1,31,953.25084
-9.8,28,953.306841
-4.0,30,953.359257
5.1,29,953.400071
-3.2,22,953.429266
20.4,146,953.607215
35.6,54,953.684377
-0.0,80,953.779278
-0.6,26,953.817575
2.8,22,953.850416
9.1,19,953.883739
-16.1,21,953.909911
22.9,71,954.015473
27.5,65,954.108999
21.7,43,954.178081
41.0,140,954.39317
20.5,55,954.468897
9.0,40,954.534235
-14.6,56,954.599881
17.7,123,954.80197
27.3,77,954.940888
-1.3,83,955.073405
10.2,38,955.140571
35.8,72,955.264595
11.9,51,955.355879
-6.0,30,955.40628
-12.0,30,955.45985
48.7,83,955.609373
4.2,38,955.67867
24.9,31,955.734745
11.4,66,955.851454
15.1,39,955.928413
-10.0,50,956.02685
5.4,66,956.153738
4.7,63,956.276963
-17.6,46,956.357471
20.7,133,956.600515
-3.6,26,956.648994
7.7,33,956.707423
-2.8,38,956.788951
54.6,144,957.116418
0.0,30,957.172357
17.8,182,957.543188
5.8,42,957.617771
16.2,28,957.657897
20.1,49,957.757131
-15.6,46,957.850815
32.8,62,957.96928
-13.0,20,958.010224
21.5,95,958.208386
-3.1,11,958.237111
15.2,38,958.316536
-10.6,76,958.45718
-16.8,58,958.564557
1.7,33,958.626941
26.9,51,958.750896
-7.5,15,958.781366
37.3,97,958.987004
14.1,49,959.08274
1.8,62,959.211916
-1.3,43,959.292639
-2.4,14,959.321721
-4.2,32,959.394783
-21.0,20,959.436573
48.5,95,959.633174
-19.2,22,959.667097
-7.6,26,959.720828
12.8,52,959.821076
-12.4,14,959.847589
62.6,124,960.109379
73.0,130,960.37833
13.1,49,960.473897
-5.1,31,960.537216
73.7,123,960.801363
52.2,168,961.138633
7.0,50,961.239336
19.2,118,961.472309
-11.0,40,961.558618
-5.6,36,961.637933
40.0,230,962.088122
26.9,71,962.216889
7.4,26,962.263172
11.8,62,962.374211
41.3,57,962.484931
25.7,83,962.638196
-5.8,88,962.844347
50.2,58,962.969155
15.3,67,963.117621
-27.5,55,963.218645
22.3,57,963.344815
-14.6,96,963.512705
16.2,58,963.617491
-2.3,43,963.684906
-9.2,22,963.727378
3.2,28,963.774025
61.3,67,963.850249
23.4,56,963.89705
-13.2,42,963.923392
8.1,59,963.959138
25.2,38,963.981242
8.5,45,964.008143
38.3,77,964.057548
1.2,48,964.095092
-8.3,63,964.136368
11.4,86,964.188973
8.1,109,964.254387
2.3,57,964.287079
-1.9,89,964.335856
-0.9,99,964.401767
37.1,59,964.436366
21.7,23,964.452155
33.2,98,964.508784
-8.2,32,964.53
0.4,26,964.545027
4.6,74,964.592331
16.5,55,964.624327
50.3,107,964.688658
28.9,71,964.731818
-3.3,33,964.752405
-2.4,14,964.762335
15.3,47,964.790101
35.2,128,964.866743
24.0,90,964.918877
3.0,20,964.930923
-0.7,27,964.947738
20.5,35,964.967229
-3.0,20,964.980648
1.1,19,964.992501
17.7,163,965.085048
17.9,41,965.108051
30.6,104,965.168082
8.9,41,965.193108
19.9,81,965.246115
4.5,45,965.272666
-11.9,59,965.307904
-0.1,31,965.323317
27.0,100,965.384944
21.2,38,965.40934
16.7,63,965.447305
14.2,48,965.47564
-18.8,38,965.497763
16.1,139,965.582242
1.7,33,965.600537
39.8,102,965.662601
32.3,107,965.724041
-12.5,25,965.740166
21.6,74,965.780354
16.0,40,965.809126
7.2,28,965.825286
26.8,82,965.879006
5.3,57,965.915052
9.8,82,965.96062
14.9,111,966.025081
-1.5,55,966.058894
3.8,22,966.070271
18.3,77,966.120735
55.5,105,966.185336
12.2,38,966.231383
19.3,87,966.387211
12.7,43,966.451715
61.0,90,966.602116
20.1,19,966.637079
26.2,68,966.762777
14.5,65,966.869462
-12.2,32,966.926435
26.9,71,967.040178
-9.7,37,967.098438
10.2,58,967.18942
-11.2,22,967.224948
57.6,94,967.404913
14.5,75,967.542042
14.4,86,967.686166
26.1,119,967.912285
30.9,191,968.272619
4.6,54,968.367892
26.8,62,968.49413
15.5,75,968.633892
22.5,55,968.73699
21.6,44,968.816336
6.1,69,968.952643
46.0,120,969.18727
-5.6,26,969.239898
-18.1,41,969.309564
8.7,83,969.472972
12.9,81,969.624438
8.7,23,969.672371
0.1,19,969.71146
68.5,125,969.965827
18.7,73,970.10649
-18.3,23,970.149696
16.7,83,970.303991
-6.9,69,970.444148
12.4,106,970.658485
19.3,77,970.805099
5.1,59,970.9005
59.3,117,971.14454
2.7,83,971.293893
49.0,100,971.509495
34.1,159,971.822493
15.9,41,971.905063
31.0,100,972.112197
32.7,73,972.26705
-7.9,29,972.311575
15.6,54,972.413744
1.5,35,972.484455
10.4,36,972.554763
8.8,32,972.612613
3.4,46,972.697429
-6.7,47,972.794799
29.8,62,972.91848
8.6,84,973.076535
17.8,42,973.16628
-8.4,34,973.23281
7.7,53,973.350145
43.5,125,973.610566
30.8,82,973.781516
-4.1,41,973.861486
32.1,69,974.002095
20.9,151,974.305827
36.9,51,974.414315
13.3,37,974.489306
30.9,71,974.635171
5.8,42,974.717891
-9.6,46,974.811739
37.1,149,975.101838
-11.5,55,975.206883
17.7,73,975.348721
17.5,95,975.555409
10.2,108,975.740972
19.4,136,977.313118
12.2,78,977.458654
18.0,90,977.633002
-0.2,12,977.655478
-3.5,35,977.721874
-9.7,37,977.794922
22.3,77,977.948808
14.8,32,978.006081
27.2,58,978.11754
16.2,48,978.20894
12.5,65,978.328688
23.5,145,978.608347
3.2,78,978.75675
5.2,28,978.806607
20.3,77,978.945398
7.2,88,979.123966
6.9,21,979.166352
13.0,180,979.520761
24.3,117,979.695999
28.3,57,979.801523
5.3,37,979.861337
-5.1,31,979.912076
9.7,33,979.968586
9.3,117,980.148245
-3.0,20,980.178133
3.0,110,980.36396
-0.4,24,980.39596
20.7,93,980.532668
30.8,62,980.62745
25.5,85,980.749585
21.1,149,980.977475
11.1,79,981.130666
5.4,46,981.217339
-12.6,96,981.350602
15.1,69,981.442802
22.0,50,981.51534
-3.6,26,981.560857
66.1,99,981.719781
2.2,28,981.771539
15.5,85,981.95516
-12.6,16,981.986387
22.2,158,982.304585
19.1,49,982.401194
-2.8,38,982.489389
-12.5,65,982.629474
10.8,52,982.750654
27.0,40,982.812956
17.4,96,982.970136
27.0,110,983.13136
2.7,83,983.25378
-17.2,22,983.280437
22.6,44,983.346491
-4.8,18,983.373368
14.0,50,983.437342
-22.8,78,983.543084
-5.6,26,983.587077
15.1,39,983.640334
5.6,84,983.756953
20.6,24,983.796878
-7.8,68,983.892258
48.0,100,984.040738
19.9,41,984.100075
0.8,52,984.172203
-8.2,52,984.260244
16.9,131,984.460301
-16.6,36,984.510269
19.2,98,984.643925
25.1,109,984.795831
15.0,70,984.89767
5.3,37,984.956195
-1.5,55,985.031833
-27.5,75,985.135987
27.1,89,985.293747
6.1,49,985.370842
17.6,94,985.533706
36.1,79,985.664746
63.2,138,985.86966
-4.9,59,985.958349
-4.7,27,985.997489
17.2,38,986.064921
7.3,57,986.138977
61.4,126,986.318905
12.1,79,986.466197
4.4,56,986.570965
13.1,19,986.606128
28.1,89,986.766623
3.1,99,986.938193
14.0,60,987.048779
13.7,33,987.103719
-3.1,11,987.128894
42.0,70,987.261644
-1.0,20,987.304486
16.2,28,987.361444
7.7,33,987.428527
21.9,81,987.587323
19.0,60,987.698336
-0.8,18,987.737082
12.4,76,987.882634
-16.4,14,987.909889
-8.6,16,987.941008
25.4,76,988.108582
-9.2,22,988.149113
22.7,93,988.353456
29.0,160,988.690298
-1.3,33,988.756733
-0.1,51,988.869311
1.9,51,988.966654
45.4,106,989.18787
28.0,110,989.417431
28.7,93,989.618105
17.6,134,989.888139
-23.7,37,989.957339
6.7,23,990.009092
2.6,24,990.053966
25.6,34,990.131137
