#{"t_start": 1762723967.3880177, "env_id": "None"}
r,l,t
368.6,254,915.881308
420.6,274,916.223561
89.8,62,916.294914
99.7,73,916.388985
54.7,53,916.455551
311.9,191,916.685869
407.8,292,917.02321
116.8,72,917.118873
434.1,289,917.461773
154.6,94,917.577527
138.2,98,917.686994
59.0,40,917.73474
201.9,141,917.907803
72.7,53,917.99055
61.0,50,918.070989
109.4,86,918.189518
28.6,24,918.221733
89.2,78,918.329051
235.6,164,918.521567
52.0,40,918.563839
318.2,208,918.863575
417.1,309,919.322633
296.5,195,919.612726
322.0,250,919.955891
55.6,44,920.010839
449.2,308,920.517577
183.3,137,920.70097
247.1,179,920.934992
69.1,49,920.996842
155.5,125,921.151638
149.7,103,921.271659
130.1,99,921.686772
169.9,111,921.828637
45.7,33,921.869801
85.1,69,921.955591
123.8,82,922.05588
373.9,251,922.379444
165.2,118,922.554098
56.5,45,922.610973
304.1,229,922.901765
270.5,165,923.107572
165.2,128,923.313659
352.0,220,923.641574
113.5,85,923.758972
161.8,112,923.886677
65.4,46,923.953301
120.0,90,924.068819
78.8,62,924.138971
79.9,61,924.214224
253.6,164,924.404537
340.7,203,924.681532
184.4,146,924.845676
135.9,111,924.976522
109.9,81,925.082027
246.4,166,925.267622
235.4,146,925.442856
274.1,189,925.68272
58.3,47,925.753655
225.5,165,925.955895
69.8,52,926.014616
182.5,115,926.13865
42.1,39,926.206866
150.4,86,926.314812
121.8,82,926.414884
250.5,175,926.619091
216.7,123,926.798871
177.1,109,926.934658
307.2,228,927.221992
63.5,55,927.295181
83.5,65,927.380478
318.2,218,927.639637
60.6,54,927.693631
36.7,33,927.732865
158.7,133,927.923264
241.7,173,928.192329
405.3,307,928.673423
168.4,106,928.80898
243.5,165,929.067619
46.4,36,929.121194
291.6,224,929.40974
404.2,278,929.775617
55.6,34,929.828869
323.2,198,930.08985
233.9,171,930.338958
240.2,158,930.535664
135.1,109,930.682944
63.7,43,930.735991
122.7,83,930.851862
52.0,40,930.910119
153.3,107,931.080845
79.7,63,931.173843
32.0,30,931.212625
131.9,91,931.342861
60.8,52,931.422908
156.9,91,931.547642
74.1,59,931.612615
95.5,105,931.747941
74.5,55,931.823118
232.3,157,932.03008
241.9,171,932.248699
48.4,46,932.320065
324.2,268,932.670866
160.0,100,932.801825
183.3,137,932.977934
88.9,71,933.062672
25.7,23,933.100051
48.4,36,933.145651
48.4,46,933.211586
333.7,243,933.533673
105.1,69,933.640793
32.9,31,933.674601
78.8,52,933.733864
135.8,112,933.884995
346.1,239,934.193882
292.3,187,934.420645
31.3,27,934.459094
130.3,97,934.590436
121.8,92,934.702006
250.7,183,934.953704
281.1,179,935.171635
114.6,84,935.282812
118.2,88,935.408009
84.4,56,935.482878
340.9,241,935.78404
86.5,65,935.859652
88.9,51,935.931946
130.3,87,936.048872
90.5,75,936.139912
239.7,183,936.362718
134.8,92,936.473962
266.9,171,936.705653
383.3,277,937.048832
128.3,97,937.159914
313.8,212,937.417557
264.4,206,937.695659
336.8,262,938.024106
440.2,298,938.41359
176.9,121,938.576593
202.7,143,938.765849
77.2,58,938.838097
139.3,87,938.949707
223.7,173,939.181665
271.6,194,939.42882
41.2,28,939.464758
235.6,154,939.682642
106.1,79,939.798736
220.6,194,940.057037
229.8,182,940.285861
59.0,50,940.361989
41.0,40,940.423602
290.1,179,940.645524
315.7,223,940.917473
83.7,73,941.015068
481.2,348,941.452005
100.6,64,941.527668
38.3,27,941.566053
36.5,35,941.610678
86.2,58,941.69275
309.2,228,942.010622
54.7,43,942.066624
38.3,37,942.124395
109.1,89,942.238022
259.0,180,942.447701
298.4,186,942.667678
73.4,46,942.727586
100.4,76,942.833635
225.5,165,943.046537
171.3,117,943.182609
31.3,27,943.219716
81.7,43,943.28171
324.5,225,943.654782
43.5,35,943.696785
94.1,69,943.776935
167.7,133,943.947656
209.3,147,944.153406
244.0,160,944.355524
410.9,281,944.699747
144.5,95,944.815672
424.9,291,945.169864
15.1,9,945.180973
20.1,19,945.205812
41.2,28,945.250587
75.2,58,945.31661
276.6,194,945.563971
248.7,183,945.787874
139.3,87,945.90653
389.1,239,946.223591
165.0,120,946.38315
197.9,161,946.597633
136.9,111,946.739606
41.5,65,946.815538
483.4,336,947.240684
233.6,164,947.436809
75.4,56,947.514029
107.6,74,947.607919
371.8,272,948.468436
209.6,154,948.660949
44.6,34,948.713613
163.4,106,948.840715
343.4,226,949.133992
131.2,78,949.227
530.5,375,949.693533
54.7,33,949.734664
103.3,67,949.832778
205.0,140,950.017121
55.6,44,950.088845
70.0,50,950.15255
187.7,123,950.298877
66.4,46,950.357702
51.1,39,950.417269
498.0,370,950.917335
483.6,334,951.33168
233.4,156,951.541827
451.4,306,951.925049
17.2,18,951.94908
251.6,184,952.188946
191.3,127,952.35499
330.4,226,952.63957
90.8,72,952.738862
153.3,117,952.898869
35.6,34,952.943019
250.9,161,953.159576
87.1,59,953.243675
375.0,280,953.583553
357.2,268,953.939942
552.7,393,954.439409
106.0,60,954.517147
124.7,83,954.617121
100.4,76,954.703514
313.1,219,955.003993
130.3,97,955.134641
347.0,240,955.438178
329.5,225,955.706481
249.8,172,955.92729
545.1,379,956.415622
110.0,100,956.53957
122.2,98,956.653798
158.2,118,956.802848
61.0,40,956.848749
173.3,127,957.024919
50.9,41,957.089241
40.3,27,957.133854
116.4,76,957.237147
219.0,150,957.434672
23.0,20,957.458462
276.8,182,957.683674
110.3,77,957.769523
208.6,144,957.948519
52.7,33,957.987608
120.2,78,958.102853
96.1,69,958.188006
291.9,191,958.412644
26.8,22,958.442371
109.4,86,958.549075
156.2,108,958.666494
150.8,92,958.775853
19.6,14,958.7982
117.7,73,958.894869
223.7,153,959.100862
260.0,180,959.353101
174.2,118,959.503745
307.6,204,959.804792
107.6,74,959.941415
67.3,47,960.007643
72.7,43,960.06077
525.9,341,960.480605
182.5,125,960.642871
49.3,37,960.689465
437.8,322,961.092332
284.7,203,961.384354
248.0,160,961.580949
338.5,255,961.885424
189.5,125,962.031453
197.4,136,962.195625
159.1,99,962.304747
329.9,221,962.56914
160.3,117,962.712461
39.4,26,962.752644
225.5,165,962.937853
395.5,275,963.267485
187.7,123,963.408511
300.3,207,963.681573
119.7,83,963.778547
23.7,23,963.802649
215.6,154,963.966419
171.5,105,964.092462
171.7,123,964.238956
40.8,32,964.272511
138.2,108,964.388806
212.3,157,964.566447
228.0,170,964.754834
115.5,95,964.867566
291.2,188,965.090757
153.7,103,965.22348
160.9,101,965.34344
823.6,564,966.058514
151.7,93,966.187875
232.1,179,966.452459
216.3,137,966.634781
190.6,124,966.822619
267.1,169,967.028754
68.4,56,967.103945
321.6,224,967.385657
69.1,39,967.432647
52.0,30,967.473804
171.6,144,967.687568
122.0,80,967.786936
276.2,178,968.020551
255.2,168,968.225582
136.4,96,968.357569
96.1,59,968.42149
417.0,280,968.762633
178.0,130,968.90642
244.4,176,969.119945
362.6,244,969.41076
154.2,108,969.543696
305.6,204,969.774503
281.6,204,970.020364
163.4,126,970.174757
122.0,80,970.275543
137.5,85,970.377429
38.3,27,970.419554
95.9,71,970.503711
167.9,131,970.638164
239.9,171,970.819022
136.6,94,970.930747
305.9,211,971.158886
95.2,58,971.238896
38.3,37,971.289558
43.0,40,971.348312
84.4,56,971.413905
12.1,9,971.423451
151.5,105,971.539365
320.7,223,971.796652
27.7,23,971.825379
175.6,124,971.975635
277.7,183,972.210754
92.9,81,972.327488
141.8,102,972.46155
141.4,106,972.574863
149.3,137,972.722498
57.4,56,972.805547
400.6,284,973.149133
285.6,204,973.645559
479.1,329,974.04366
22.1,19,974.06868
205.0,140,974.222757
89.8,52,974.285402
291.2,208,974.557474
250.5,175,974.770781
227.5,155,974.953785
43.0,40,974.997785
241.0,150,975.20223
318.0,200,975.446323
104.2,78,975.530182
79.7,63,975.595851
28.6,24,975.624856
183.2,138,975.800323
57.2,58,975.860829
235.4,146,976.029346
133.9,111,976.145358
114.8,82,976.243692
454.8,302,976.593996
375.9,251,976.87554
189.7,123,977.016743
90.5,65,977.134163
149.0,90,977.290714
185.0,130,977.451193
309.0,210,977.694663
90.7,63,977.775235
250.9,171,977.969346
91.2,68,978.044406
173.6,154,978.20763
129.2,88,978.318512
14.0,20,978.345033
228.2,148,978.509599
26.8,32,978.546734
31.3,27,978.58179
174.2,108,978.727415
135.5,75,978.811354
42.1,29,978.846867
23.2,18,978.872868
20.9,31,978.906867
161.4,106,979.016952
108.7,83,979.112462
52.0,40,979.167132
109.2,78,979.265065
228.2,168,979.466696
110.3,87,979.565833
101.3,67,979.652109
255.4,186,979.862687
95.2,78,979.959269
303.8,212,980.200951
47.5,45,980.268154
546.6,374,980.694797
73.6,54,980.754249
76.8,52,980.827893
543.0,390,981.299037
56.1,49,981.355201
52.9,41,981.397201
105.1,79,981.488892
46.6,34,981.533364
186.6,114,981.655363
243.3,187,981.857856
179.6,134,982.010119
142.3,97,982.132085
97.7,63,982.202592
186.6,134,982.357697
205.3,147,982.517237
192.2,138,982.67924
232.9,151,982.859039
97.0,70,982.956216
253.4,186,983.196807
51.8,42,983.252711
82.6,64,983.330178
104.2,68,983.404686
116.8,82,983.496839
155.3,97,983.608752
99.0,80,983.704223
346.8,222,983.969489
156.9,121,984.115169
67.3,47,984.175086
195.1,129,984.331396
247.8,182,984.547101
64.4,46,984.595101
431.9,301,984.974006
106.9,81,985.061517
23.0,20,985.085518
88.9,61,985.165552
400.3,277,985.520031
234.7,153,985.711703
83.1,59,985.780825
129.9,91,985.887488
97.3,67,985.975056
167.0,110,986.093561
164.1,129,986.241518
36.3,37,986.288527
178.7,123,986.445745
24.8,22,986.476747
80.6,54,986.535243
84.4,66,986.60975
219.7,143,986.778413
55.5,45,986.833493
271.4,186,987.04044
154.4,96,987.151311
212.0,150,987.339535
205.0,150,987.533448
409.4,286,987.875083
197.4,136,988.030074
134.4,106,988.150096
235.4,166,988.351697
128.5,85,988.45323
108.7,73,988.528231
113.0,80,988.623159
214.3,137,988.763837
282.7,183,988.966111
115.7,83,989.052813
60.1,49,989.124519
38.5,35,989.177031
108.5,75,989.268317
169.7,113,989.408014
64.6,44,989.468776
24.1,19,989.500183
84.4,56,989.568494
137.1,99,989.682729
300.4,206,989.926887
93.4,76,990.02498
260.4,196,990.261147
282.0,180,990.4701
262.6,184,990.677254
126.5,105,990.800181
324.7,223,991.077678
74.5,55,991.142126
51.8,42,991.191637
173.3,107,991.311679
348.6,244,991.595815
57.4,46,991.643816
136.6,94,991.783654
43.0,30,991.820263
108.7,73,991.902349
134.8,102,992.021906
187.5,135,992.19326
271.6,184,992.418915
229.6,154,992.588921
231.6,184,992.794218
34.9,21,992.829025
428.0,280,993.14047
187.7,133,993.30589
87.1,69,993.389062
162.7,113,993.579121
610.6,414,994.133199
85.3,47,994.195711
75.4,46,994.243987
40.3,37,994.288851
185.0,130,994.434362
67.3,57,994.495872
355.9,241,994.788719
247.6,174,994.991776
493.7,343,995.404904
110.3,67,995.482157
376.8,252,995.766511
347.9,211,996.024255
108.7,93,996.143419
202.1,119,996.289979
119.1,89,996.388433
49.3,37,996.434433
133.7,103,996.548384
79.0,60,996.617969
38.5,25,996.645969
78.6,54,996.716357
199.4,146,996.88876
177.1,109,997.01399
334.3,237,997.277704
290.8,192,997.946841
230.7,163,998.151471
171.8,132,998.316365
280.2,178,998.532761
107.6,64,998.610846
77.7,53,998.677941
183.2,118,998.816272
143.8,92,998.912778
125.6,84,999.010252
241.9,171,999.203872
43.0,30,999.233455
44.8,42,999.280963
44.8,42,999.341858
28.4,26,999.375883
72.3,57,999.433883
52.1,49,999.493588
140.2,98,999.615885
92.5,75,999.713107
156.4,106,999.831275
57.2,38,999.868785
150.1,99,999.997937
133.9,91,1000.101491
104.2,78,1000.197997
85.3,67,1000.275217
46.6,34,1000.33408
96.8,62,1000.427528
155.5,85,1000.532973
153.3,107,1000.659584
482.7,323,1001.039009
154.4,116,1001.165889
25.9,21,1001.187889
151.0,110,1001.304931
124.7,93,1001.440679
240.8,172,1001.631761
329.9,231,1001.89523
183.5,135,1002.048974
35.6,34,1002.09314
116.8,82,1002.192168
443.3,307,1002.55112
229.1,159,1002.745255
54.3,37,1002.794331
264.4,176,1003.000446
420.6,284,1003.325464
183.4,136,1003.490935
23.9,21,1003.527932
52.9,31,1003.557935
33.8,32,1003.595981
120.4,86,1003.698819
111.9,81,1003.790987
77.2,68,1003.863181
402.8,282,1004.204376
259.9,181,1004.423346
79.9,51,1004.487859
218.3,157,1004.694211
129.2,88,1004.808106
135.7,93,1004.917616
70.3,47,1004.976923
265.3,167,1005.166761
68.5,45,1005.22176
55.4,46,1005.274279
44.6,34,1005.320354
101.3,67,1005.401077
115.0,80,1005.488199
30.4,26,1005.512199
73.4,66,1005.592405
61.7,43,1005.636407
500.2,388,1006.067446
23.2,18,1006.086448
152.2,98,1006.218741
81.5,65,1006.295265
98.8,62,1006.364772
146.7,103,1006.489913
79.9,61,1006.563928
42.8,32,1006.595927
236.3,167,1006.784176
510.9,351,1007.204814
16.5,15,1007.219815
280.2,188,1007.437325
99.3,77,1007.534472
154.6,94,1007.64577
235.9,141,1007.822929
82.2,68,1007.893094
13.1,19,1007.911094
180.5,115,1008.039588
595.9,411,1008.521021
86.9,71,1008.605095
131.9,81,1008.706959
407.6,284,1009.060966
44.8,32,1009.116225
152.8,102,1009.241249
159.1,109,1009.363781
196.0,120,1009.508856
138.2,98,1009.625831
69.1,49,1009.683564
263.8,192,1009.917079
286.7,183,1010.141645
30.2,18,1010.167094
310.3,227,1010.440923
211.1,139,1010.598422
155.1,109,1010.718788
77.2,58,1010.787442
118.4,86,1010.8757
185.5,125,1011.012609
200.3,127,1011.174561
223.1,169,1011.389754
48.4,36,1011.430752
173.3,107,1011.55915
221.9,151,1011.736499
209.3,137,1011.897976
263.8,192,1012.11439
34.9,21,1012.135392
220.6,164,1012.307629
135.5,105,1012.433456
227.5,145,1012.603317
87.6,64,1012.702546
155.8,112,1012.886178
83.5,55,1012.977771
207.7,153,1013.157227
192.2,128,1013.312739
251.4,166,1013.519575
76.1,59,1013.597084
165.2,108,1013.727561
146.8,112,1013.860409
223.5,155,1014.027199
319.6,214,1014.303796
73.4,66,1014.38987
240.0,160,1014.591661
318.9,231,1014.903705
196.7,133,1015.178978
212.9,131,1015.393888
279.1,189,1015.790514
78.0,80,1015.883265
124.7,93,1016.002007
23.2,18,1016.02601
174.2,118,1016.173103
175.5,135,1016.33652
179.2,138,1016.506811
127.2,88,1016.626661
69.1,49,1016.677393
31.6,54,1016.734396
349.8,252,1017.025378
46.4,36,1017.063462
212.2,148,1017.22148
19.6,14,1017.239482
187.7,133,1017.40073
14.2,18,1017.419727
34.9,31,1017.456896
270.9,211,1017.707726
113.5,85,1017.821086
41.2,28,1017.858501
51.1,39,1017.911044
94.3,77,1018.003136
288.5,205,1018.257327
215.8,142,1018.415105
28.6,24,1018.447264
120.5,75,1018.533248
94.8,72,1018.623942
66.7,53,1018.691166
247.6,174,1018.914299
230.0,150,1019.087292
187.5,105,1019.204681
159.8,112,1019.35429
257.0,190,1019.583498
15.1,19,1019.606497
74.5,55,1019.680185
303.6,184,1019.893989
121.3,77,1020.002445
349.5,235,1020.286964
106.5,95,1020.40068
210.4,136,1020.568721
86.0,70,1020.640243
242.4,166,1020.825259
210.8,142,1021.009376
249.1,169,1021.21811
176.9,121,1021.358519
111.4,66,1021.438031
84.2,68,1021.519523
133.0,90,1021.633503
51.1,49,1021.685775
371.1,239,1021.958778
243.5,165,1022.165966
294.0,210,1022.846783
197.8,132,1022.99097
161.6,114,1023.124337
123.8,82,1023.230154
489.8,302,1023.58401
20.5,15,1023.60201
202.6,134,1023.755984
261.3,197,1023.987428
36.3,37,1024.028426
176.7,103,1024.154435
129.0,90,1024.274517
135.3,97,1024.399897
55.6,44,1024.451899
342.1,239,1024.724499
26.8,22,1024.753858
125.8,72,1024.847374
147.0,90,1024.948731
46.9,41,1024.99403
336.4,266,1025.30505
347.0,230,1025.589121
147.7,103,1025.703348
362.8,242,1025.985819
134.9,111,1026.111056
291.4,186,1026.324141
410.9,291,1026.679512
96.6,64,1026.749463
130.8,92,1026.855483
178.5,125,1027.000515
46.6,34,1027.040514
224.8,142,1027.219018
133.7,113,1027.346941
72.5,65,1027.424131
59.7,43,1027.473873
242.2,168,1027.66911
250.7,183,1027.877803
183.4,116,1028.007982
322.7,223,1028.246445
124.0,80,1028.346016
123.6,94,1028.448523
134.4,86,1028.560945
133.0,90,1028.685076
176.9,131,1028.846952
89.8,72,1028.930037
62.8,42,1028.984069
215.2,148,1029.152299
270.0,180,1029.361734
76.1,59,1029.423246
194.2,138,1029.590941
23.2,18,1029.614326
142.0,100,1029.719347
168.6,124,1029.863444
142.5,105,1029.984698
315.8,212,1030.241034
76.1,49,1030.303963
505.4,346,1030.712135
561.1,389,1031.183373
192.7,143,1031.341928
174.4,116,1031.478531
155.5,105,1031.611918
104.9,81,1031.709038
231.9,171,1031.906091
29.5,15,1031.928715
48.4,36,1031.971831
100.4,76,1032.06934
205.9,141,1032.237487
285.8,232,1032.523533
145.4,106,1032.669714
280.9,181,1032.877676
279.5,195,1033.13045
43.9,31,1033.16145
100.6,64,1033.233296
33.1,29,1033.275299
129.0,90,1033.375869
18.5,15,1033.391929
257.2,178,1033.608032
129.4,86,1033.7144
87.1,59,1033.772403
276.8,192,1033.977193
99.7,73,1034.062012
348.4,246,1034.354057
291.9,201,1034.59843
302.9,191,1034.837646
253.2,168,1035.026223
304.5,225,1035.318457
17.8,32,1035.352455
170.6,104,1035.462318
121.8,92,1035.570299
87.1,59,1035.653052
27.3,27,1035.677649
119.3,97,1035.807945
165.4,106,1035.932112
125.4,106,1036.058119
183.9,111,1036.183151
124.0,90,1036.282243
113.0,80,1036.374964
145.2,108,1036.499341
34.9,31,1036.538859
52.9,41,1036.577865
126.5,105,1036.703376
54.5,45,1036.764721
189.1,129,1036.916475
257.1,189,1037.133734
122.0,80,1037.230892
380.1,249,1037.540646
64.2,48,1037.590322
75.9,61,1037.663329
291.2,188,1037.879958
192.9,131,1038.048446
177.8,122,1038.189791
293.7,203,1038.410009
70.0,60,1038.474011
273.9,181,1038.694244
125.6,104,1038.82244
186.6,134,1038.973443
88.0,70,1039.052815
83.3,57,1039.128505
184.1,119,1039.265654
202.1,129,1039.424671
96.8,72,1039.528383
29.5,25,1039.565199
350.4,236,1039.852432
319.7,223,1040.115853
338.2,218,1040.344799
319.0,230,1040.62228
174.9,121,1040.756592
266.0,180,1040.967039
308.1,179,1041.178218
74.3,57,1041.253242
86.7,63,1041.328753
269.9,201,1041.55394
254.3,167,1041.767847
30.9,31,1041.820374
68.2,48,1041.874373
79.5,65,1041.948123
25.7,23,1041.975275
18.5,15,1042.0004
114.1,79,1042.09443
40.1,29,1042.124432
153.1,109,1042.246798
252.3,177,1042.445496
363.0,250,1042.745218
183.5,115,1042.877742
138.7,103,1042.990285
275.9,161,1043.18846
367.0,220,1043.433221
24.1,19,1043.457209
117.7,63,1043.5334
123.6,94,1043.649809
289.9,191,1043.894773
64.6,54,1043.959059
149.2,108,1044.084254
278.2,198,1044.333425
309.9,211,1044.575927
155.5,105,1044.704973
61.9,51,1044.756397
259.0,200,1045.000384
104.2,68,1045.08039
270.5,185,1045.296518
252.5,175,1045.521599
205.7,163,1045.721208
93.0,70,1045.796721
70.5,45,1045.850726
164.6,104,1045.982246
380.5,255,1046.288808
108.7,73,1046.382323
381.9,271,1046.937966
175.3,127,1047.119427
311.5,205,1047.402423
490.3,317,1047.774606
213.6,154,1047.967969
42.1,59,1048.027087
133.0,90,1048.151652
87.8,62,1048.233457
342.1,229,1048.505443
77.2,58,1048.572445
202.6,144,1048.739288
70.7,53,1048.793289
194.0,130,1048.939726
95.0,70,1049.021081
111.9,81,1049.12119
243.5,175,1049.303498
178.9,121,1049.442349
315.5,205,1049.67837
233.8,162,1049.857602
124.5,95,1049.971668
162.8,112,1050.105227
42.6,44,1050.155305
164.5,105,1050.28492
156.3,117,1050.438899
239.9,171,1050.644856
95.3,77,1050.731009
185.2,118,1050.867047
215.6,134,1051.017702
89.8,72,1051.095281
216.3,147,1051.267478
70.7,53,1051.342201
150.1,99,1051.454721
313.5,245,1051.748521
437.1,329,1052.130104
97.9,71,1052.218849
98.8,82,1052.311321
141.6,104,1052.436166
357.1,229,1052.735103
187.0,100,1052.861454
224.6,154,1053.050025
321.6,194,1053.286687
91.4,66,1053.359967
214.0,130,1053.512116
229.9,161,1053.69512
100.4,66,1053.758629
153.7,103,1053.879507
90.7,63,1053.959342
399.7,263,1054.259181
285.1,189,1054.480244
107.4,86,1054.583325
581.3,407,1055.080338
17.8,12,1055.092342
296.6,204,1055.339499
203.9,121,1055.482888
67.1,59,1055.558846
302.0,200,1055.796153
206.2,128,1055.935716
203.9,131,1056.075335
212.9,141,1056.236453
244.7,163,1056.434784
95.0,70,1056.514053
114.6,84,1056.610515
140.3,87,1056.726518
173.1,129,1056.893182
60.6,44,1056.948879
254.3,147,1057.125884
287.9,211,1057.370037
251.4,166,1057.567359
161.2,118,1057.703444
541.3,347,1058.10104
483.4,346,1058.4796
274.3,177,1058.699263
173.3,107,1058.816431
31.3,27,1058.847776
352.7,233,1059.150479
49.1,39,1059.200434
70.0,50,1059.265152
134.8,92,1059.364658
58.3,47,1059.427925
149.0,120,1059.563885
155.1,109,1059.708568
117.3,97,1059.818527
285.6,184,1060.034164
34.7,23,1060.065614
178.5,115,1060.209323
72.6,64,1060.295533
79.5,65,1060.374965
101.5,65,1060.443479
224.0,140,1060.593891
72.0,70,1060.669485
103.3,67,1060.76225
180.7,123,1060.907202
36.5,25,1060.935208
59.2,48,1060.997519
94.1,69,1061.075449
42.6,34,1061.107967
70.5,55,1061.17167
194.0,140,1061.353727
163.5,105,1061.481871
79.7,63,1061.55589
21.9,21,1061.579002
197.8,122,1061.720728
225.7,153,1061.898291
511.1,329,1062.272963
490.1,339,1062.664441
101.1,69,1062.745901
504.4,366,1063.160876
267.8,182,1063.388642
241.1,169,1063.607657
156.2,108,1063.730842
521.5,345,1064.13641
54.7,43,1064.182411
75.2,58,1064.24686
65.5,45,1064.294877
89.6,84,1064.4062
300.5,245,1064.677482
262.2,178,1064.882565
182.3,117,1065.026884
93.2,68,1065.113804
81.5,75,1065.198805
281.3,197,1065.436572
293.0,220,1065.719157
52.5,35,1065.770158
53.6,44,1065.831668
123.8,82,1065.928183
247.8,152,1066.103732
19.9,21,1066.1366
177.1,129,1066.283113
317.1,229,1066.543894
20.5,15,1066.564385
277.9,181,1066.778516
91.4,76,1066.866351
24.8,22,1066.890352
465.3,357,1067.300425
294.1,189,1067.527706
139.1,109,1067.656058
235.4,146,1067.827192
75.4,56,1067.900276
29.3,17,1067.927814
185.7,143,1068.092999
48.4,46,1068.148212
37.4,26,1068.173212
281.1,189,1068.390726
33.1,19,1068.413236
84.2,68,1068.499841
70.7,53,1068.565893
286.3,207,1068.827327
87.8,62,1068.900349
248.9,161,1069.08532
78.8,62,1069.143988
79.9,61,1069.232704
318.7,223,1069.493106
94.6,74,1069.578557
81.5,55,1069.650195
74.5,55,1069.721623
58.3,37,1069.771971
304.3,217,1070.050226
21.2,18,1070.072734
300.4,186,1070.299426
125.8,82,1070.393332
100.6,64,1070.468943
303.9,211,1070.977448
25.9,11,1071.000623
262.6,154,1071.170641
143.8,102,1071.29382
246.5,165,1071.533402
305.7,213,1071.854426
265.1,149,1072.029387
371.5,265,1072.361325
35.8,22,1072.389325
429.1,289,1072.724669
83.5,55,1072.800148
360.5,235,1073.071045
254.4,186,1073.290073
127.4,96,1073.415822
78.8,52,1073.4789
199.2,138,1073.63975
194.0,110,1073.781925
442.9,321,1074.140681
147.9,101,1074.255923
165.4,136,1074.435488
57.4,36,1074.486502
144.5,95,1074.619233
98.2,78,1074.707278
73.6,54,1074.772241
58.8,42,1074.819375
25.0,20,1074.850374
299.4,216,1075.088355
151.7,123,1075.23677
211.3,147,1075.415831
240.6,164,1075.630345
140.6,114,1075.765438
274.6,184,1075.981579
210.4,146,1076.149879
298.2,198,1076.365684
168.8,102,1076.494469
298.0,210,1076.759218
246.2,178,1076.959604
110.1,89,1077.074119
42.1,29,1077.103116
43.5,35,1077.138623
99.5,75,1077.219705
362.5,255,1077.525075
80.8,62,1077.589075
156.0,110,1077.722071
81.7,63,1077.80169
531.7,363,1078.226138
228.4,176,1078.438381
244.3,197,1078.670441
299.5,205,1078.934606
107.8,72,1079.028534
254.1,179,1079.251781
161.7,123,1079.408984
30.4,26,1079.442493
55.6,34,1079.489724
41.9,31,1079.525288
389.3,267,1079.846937
258.8,182,1080.049143
121.1,99,1080.160254
198.3,127,1080.315681
41.2,38,1080.358189
436.8,282,1080.697271
41.1,39,1080.744391
304.3,207,1081.007816
296.7,203,1081.230677
91.6,74,1081.311044
129.8,112,1081.457489
15.1,9,1081.468564
178.0,130,1081.627393
196.0,140,1081.784222
46.6,34,1081.838366
166.0,130,1081.979067
671.3,467,1082.516804
532.8,382,1082.993437
168.1,119,1083.157271
44.6,34,1083.200688
274.6,184,1083.417814
344.6,224,1083.669726
43.5,35,1083.712531
99.7,63,1083.781112
33.1,29,1083.818733
127.4,76,1083.90524
159.6,114,1084.057467
129.2,98,1084.165771
317.8,242,1084.44592
100.9,81,1084.532441
303.4,206,1084.773481
203.0,130,1084.930744
241.5,175,1085.120021
381.0,240,1085.421076
171.7,113,1085.5585
38.3,27,1085.5975
216.5,145,1085.757022
291.0,220,1086.020503
139.8,102,1086.151166
97.0,70,1086.231804
579.3,437,1086.745944
79.0,50,1086.810919
234.7,143,1086.973306
543.0,350,1087.394187
307.6,224,1087.667418
244.2,178,1087.871914
68.5,55,1087.941652
152.8,102,1088.058289
15.1,19,1088.080288
232.9,161,1088.271443
42.1,29,1088.307455
306.5,205,1088.552115
128.3,97,1088.66829
151.9,101,1088.797714
176.9,131,1088.954793
403.5,285,1089.273993
52.0,40,1089.325997
90.1,69,1089.405022
365.3,237,1089.687715
332.8,222,1089.947951
47.5,35,1089.986938
64.4,36,1090.030452
313.7,223,1090.28719
30.4,26,1090.328741
269.8,172,1090.528027
181.4,146,1090.708411
83.3,57,1090.785409
86.9,61,1090.858788
187.9,131,1091.006663
139.1,99,1091.121179
115.5,85,1091.228214
186.6,124,1091.367716
64.4,56,1091.429229
248.2,168,1091.625059
423.1,339,1092.046318
33.1,29,1092.079413
124.7,93,1092.182358
230.5,165,1092.354118
62.4,66,1092.434968
21.4,16,1092.454969
476.9,331,1092.822779
91.6,64,1092.907518
108.3,77,1092.995509
62.8,42,1093.042196
22.3,17,1093.06298
195.2,118,1093.197715
44.8,22,1093.230206
92.9,81,1093.321208
230.9,151,1093.486225
320.0,240,1093.752542
123.1,79,1093.848713
78.1,49,1093.913804
255.4,166,1094.131081
230.9,161,1094.313128
159.8,112,1094.438076
498.9,311,1095.165386
72.7,53,1095.233987
164.3,127,1095.370008
219.2,158,1095.561012
280.4,206,1095.791523
61.9,51,1095.841573
177.8,132,1095.998963
91.6,64,1096.094501
90.1,69,1096.178013
40.1,29,1096.211599
212.0,150,1096.383144
266.0,160,1096.577965
226.4,156,1096.739935
81.1,59,1096.800476
484.1,309,1097.153948
293.2,198,1097.392771
66.4,46,1097.450435
34.0,30,1097.479558
84.0,70,1097.563723
61.7,53,1097.635091
87.1,49,1097.688554
76.3,47,1097.743581
60.6,54,1097.806455
138.0,100,1097.925912
409.3,277,1098.249666
307.2,198,1098.505569
313.3,217,1098.772931
253.7,193,1098.99447
59.9,51,1099.04998
16.5,15,1099.067252
289.6,194,1099.288395
249.1,169,1099.485155
193.8,122,1099.624373
37.6,34,1099.667235
19.6,14,1099.681243
26.6,24,1099.720755
146.5,105,1099.854183
47.3,37,1099.902692
