#{"t_start": 1762707723.684413, "env_id": "None"}
r,l,t
25.9,21,476.742769
72.6,54,476.773065
35.6,24,476.786088
217.4,136,476.857764
518.6,364,477.042714
44.6,44,477.067291
293.2,198,477.166414
265.6,174,477.253288
39.9,31,477.273311
57.0,50,477.301101
106.9,71,477.337978
197.8,152,477.416052
257.6,184,477.515187
199.7,123,477.577562
104.9,71,477.611377
251.6,154,477.68846
238.3,137,477.766037
206.4,136,477.835385
107.6,74,477.87542
52.9,31,477.88993
59.9,51,477.919065
55.4,36,477.939102
139.1,89,477.987682
72.7,53,478.016766
341.4,236,478.139746
127.8,112,478.196726
206.4,146,478.275343
407.3,287,478.426977
236.5,165,478.51729
104.0,70,478.555439
143.2,108,478.621199
96.1,69,478.656795
11.5,15,478.667252
431.9,311,478.836066
94.3,67,478.87047
69.8,62,478.905044
77.9,51,478.933065
57.2,38,478.953522
52.7,43,478.977437
135.3,97,479.024303
142.9,101,479.078422
421.2,278,479.225209
40.3,37,479.243335
20.3,17,479.253342
200.1,149,479.33244
97.0,60,479.364213
276.8,182,479.45695
276.8,182,479.551994
86.2,58,479.592273
159.1,109,479.651187
493.7,323,479.824113
414.3,287,479.97119
219.5,165,480.058581
145.6,94,480.106579
181.6,124,480.318154
100.4,76,480.360132
201.2,148,480.442336
64.6,54,480.468859
244.9,151,480.551276
169.3,107,480.603592
99.3,77,480.646109
260.8,182,480.748238
102.2,68,480.786221
42.7,33,480.805066
157.8,112,480.866863
348.2,238,480.990924
161.6,124,481.058369
128.3,77,481.09758
91.6,64,481.136115
250.5,155,481.212242
391.2,268,481.347358
621.1,449,481.578913
130.6,104,481.635963
122.0,90,481.683018
121.8,92,481.733061
181.6,134,481.802923
307.6,214,481.920923
25.0,20,481.931943
181.2,98,481.983051
412.7,273,482.125765
68.2,38,482.151013
59.2,38,482.168893
114.8,82,482.20993
226.0,140,482.279015
33.8,32,482.299029
294.6,174,482.394918
44.2,38,482.417232
80.6,64,482.451284
182.5,125,482.522466
88.7,63,482.555244
176.2,118,482.615292
388.3,277,482.764349
114.1,89,482.811928
33.1,29,482.825948
410.0,280,482.981362
17.8,12,482.988376
109.6,84,483.033315
179.3,127,483.099396
73.6,54,483.126377
104.0,70,483.162969
349.0,230,483.280059
42.1,29,483.296076
60.1,39,483.316091
193.1,119,483.377063
82.4,56,483.410223
35.6,34,483.42724
158.0,100,483.482479
29.1,29,483.497358
58.1,49,483.527425
321.4,236,483.65583
108.3,67,483.692689
56.3,47,483.720117
196.3,137,483.796336
237.5,145,483.870028
352.2,248,483.997083
56.1,49,484.020609
446.5,295,484.179764
252.5,155,484.259297
28.6,24,484.271338
97.1,79,484.317971
52.7,43,484.341079
374.5,275,484.487342
212.7,143,484.559394
283.1,179,484.649281
36.7,33,484.668735
69.1,49,484.694756
404.5,275,484.846008
178.0,130,484.912243
209.5,155,484.999085
31.3,27,485.02408
66.2,48,485.052705
46.6,44,485.076419
60.1,49,485.106751
133.9,91,485.157063
56.3,37,485.175878
57.1,49,485.199901
109.4,66,485.237702
102.2,78,485.277042
218.5,145,485.35734
76.6,54,485.382999
311.2,198,485.495037
46.6,34,485.513057
151.0,100,485.565254
190.4,126,485.651304
116.4,86,485.698255
30.4,26,485.713265
156.0,110,485.771981
414.7,293,485.930066
276.8,162,486.018168
165.0,110,486.077597
39.7,43,486.099177
158.9,111,486.157227
190.2,128,486.224506
301.9,211,486.334646
94.1,79,486.374716
88.0,60,486.414349
106.9,61,486.451664
461.2,308,486.607337
43.9,31,486.621345
259.7,183,486.715851
299.8,212,486.834958
328.1,219,486.946934
51.8,42,486.968263
146.4,116,487.028348
88.8,62,487.065406
162.5,115,487.123238
65.5,45,487.145061
106.5,75,487.185318
478.3,347,487.378923
130.3,87,487.435082
176.0,110,487.497242
200.5,135,487.565112
212.0,150,487.647355
175.1,139,487.719985
37.6,34,487.738976
412.7,253,487.871139
252.7,153,487.956223
91.4,76,487.994163
353.6,254,488.121348
140.9,101,488.173408
191.5,125,488.243016
276.6,194,488.339173
14.2,18,488.349179
50.2,38,488.367731
214.7,153,488.452299
55.6,44,488.47632
338.9,241,488.597635
130.9,81,488.637332
459.9,321,488.806223
162.8,102,488.858459
25.0,20,488.868966
595.2,408,489.086313
121.3,87,489.1344
263.3,177,489.225844
78.8,62,489.255866
26.8,22,489.267683
362.5,255,489.418269
171.3,107,489.47421
124.5,95,489.522259
50.2,38,489.539593
458.0,310,489.706607
194.0,120,489.771189
153.7,103,489.822999
158.6,124,489.884233
205.3,147,489.966385
192.9,111,490.025293
65.3,47,490.051863
236.0,180,490.147068
103.1,69,490.184592
312.1,209,490.28568
129.0,90,490.332124
113.9,71,490.366099
21.2,18,490.377163
24.1,19,490.386553
57.4,46,490.409572
439.5,305,490.567095
56.5,45,490.593071
233.0,170,490.686582
62.6,44,490.707601
120.4,76,490.74628
99.5,75,490.792023
88.0,60,490.823373
31.3,27,490.839392
434.8,302,491.145004
38.1,29,491.163056
218.3,157,491.24513
66.4,46,491.269392
306.1,209,491.374349
140.9,121,491.442507
260.7,173,491.534273
113.9,91,491.581559
244.0,160,491.666252
48.4,46,491.693225
345.3,237,491.820927
64.6,44,491.842958
222.2,158,491.928003
265.8,182,492.026731
225.5,155,492.106226
131.0,90,492.155343
289.6,184,492.25485
119.1,99,492.308394
87.1,59,492.33793
41.2,38,492.357188
142.5,95,492.407795
47.3,37,492.430019
268.1,179,492.525822
200.1,139,492.596004
303.8,222,492.710085
502.5,355,492.899413
60.1,69,492.937057
380.1,259,493.072785
203.2,148,493.148514
391.6,244,493.275039
493.1,349,493.455756
111.2,78,493.493088
192.1,149,493.578226
110.1,79,493.621582
115.7,93,493.673339
11.5,15,493.681855
76.2,88,493.727351
412.3,267,493.879852
325.7,243,494.002967
164.5,115,494.065107
373.1,239,494.193317
490.8,322,494.362906
31.8,32,494.379013
186.4,136,494.448044
124.5,85,494.490333
285.8,192,494.592084
173.1,129,494.65917
113.9,81,494.700721
153.3,117,494.761301
370.7,263,494.90458
356.5,255,495.039719
122.2,88,495.086009
40.4,36,495.10355
307.6,234,495.230041
161.4,116,495.288631
124.0,90,495.332247
112.3,67,495.366095
225.3,147,495.443288
136.0,110,495.497772
22.1,19,495.50678
43.7,33,495.52491
165.4,106,495.585643
242.9,151,495.662265
379.1,229,495.794957
466.7,333,495.972575
671.3,457,496.214516
56.3,47,496.239047
73.6,54,496.266756
224.4,156,496.34532
27.5,25,496.358882
87.8,52,496.384935
140.0,100,496.455688
209.5,125,496.516746
34.0,30,496.535307
91.4,66,496.56899
111.2,88,496.611088
244.4,166,496.699569
250.8,192,496.797309
604.1,429,497.023051
97.7,63,497.055113
49.3,37,497.072664
374.7,253,497.208664
46.6,34,497.227718
177.6,114,497.287114
309.4,206,497.39219
420.6,284,497.536403
223.3,167,497.616262
355.3,247,497.739406
48.0,40,497.75892
232.7,163,497.85892
316.4,206,497.972778
66.4,46,498.001823
222.8,172,498.089499
157.6,114,498.150691
21.2,18,498.1597
245.6,154,498.240085
76.8,62,498.274145
418.8,292,498.430685
38.5,35,498.450702
410.9,271,498.592369
342.7,213,498.701471
180.5,125,498.766316
518.5,345,498.957377
229.4,166,499.050038
169.0,110,499.106187
35.8,32,499.125221
405.2,288,499.273322
88.9,61,499.305358
514.7,363,499.499852
84.0,80,499.549119
76.3,57,499.580558
127.2,88,499.626962
96.4,76,499.667087
212.9,141,499.748966
179.6,124,499.817246
397.0,230,499.946799
221.2,158,500.047868
251.4,166,500.137397
12.4,16,500.1462
31.8,32,500.162411
271.1,199,500.264291
52.5,45,500.289982
221.9,131,500.358115
37.6,34,500.375127
409.8,282,500.51826
256.1,169,500.607384
373.8,242,500.732554
228.2,168,500.817763
127.6,94,500.871296
115.7,93,500.925679
341.4,236,501.047404
304.7,213,501.154336
231.8,162,501.235266
571.1,349,501.421661
50.7,43,501.442269
154.6,94,501.490476
93.2,68,501.522007
21.2,18,501.534523
39.2,28,501.549047
354.0,260,501.680229
17.4,16,501.689764
257.9,161,501.918824
300.4,196,502.018324
34.9,21,502.030331
318.0,210,502.151938
356.7,243,502.288168
430.5,275,502.432264
378.5,265,502.565175
20.5,15,502.572681
96.1,79,502.61623
63.5,35,502.635242
123.1,99,502.690441
63.5,35,502.709338
128.1,99,502.762932
248.5,155,502.847398
149.2,108,502.907244
367.0,220,503.019957
52.0,40,503.043046
67.1,49,503.070571
106.4,86,503.115707
309.5,235,503.237685
172.6,114,503.297845
358.7,233,503.41332
384.6,244,503.54097
152.8,112,503.598881
74.1,49,503.628868
183.5,135,503.69722
183.4,116,503.757135
68.2,48,503.780712
47.5,35,503.803239
44.8,22,503.816092
152.8,92,503.867266
76.1,59,503.898199
472.8,342,504.082009
125.6,84,504.126373
247.0,190,504.224516
254.8,182,504.329665
408.0,290,504.485138
429.6,294,504.632878
269.8,172,504.718784
95.9,61,504.750154
106.5,95,504.802002
43.9,31,504.81738
194.9,141,504.891767
140.0,110,504.950859
120.4,76,504.993414
50.2,48,505.01838
59.9,51,505.047408
331.5,255,505.177373
314.3,217,505.294213
315.7,213,505.406937
239.3,157,505.49176
355.8,242,505.613386
19.4,16,505.622846
336.9,221,505.736059
53.8,52,505.763399
56.3,47,505.79027
113.2,78,505.833108
104.0,80,505.874662
406.0,270,506.011264
60.8,52,506.03656
133.9,91,506.088537
147.5,115,506.145684
151.0,110,506.201338
299.5,205,506.304952
203.9,141,506.385157
206.9,161,506.474845
14.8,12,506.482362
199.6,134,506.553342
307.0,210,506.670011
233.8,162,506.75637
160.5,115,506.815303
36.5,35,506.832633
110.3,87,506.884945
282.0,170,506.972952
205.9,151,507.050997
359.4,236,507.192807
170.6,114,507.25281
185.9,121,507.31298
181.4,116,507.370342
108.7,63,507.402811
266.9,181,507.495411
18.5,15,507.501921
104.5,85,507.545381
19.6,14,507.552824
282.4,166,507.644344
117.5,75,507.68222
269.8,172,507.766938
210.2,138,507.837362
84.4,66,507.875974
130.1,89,507.921717
71.6,64,507.957281
179.4,126,508.0221
165.4,106,508.080745
24.1,19,508.090654
280.2,188,508.192641
180.5,125,508.259315
95.0,70,508.29735
275.0,170,508.383024
97.9,81,508.422075
119.5,85,508.46345
369.8,252,508.604925
441.6,304,508.760034
349.7,213,508.868085
260.6,164,508.954137
186.6,114,509.029082
21.9,21,509.040089
165.8,122,509.109527
196.5,145,509.191169
27.7,23,509.20619
155.1,109,509.264256
175.3,127,509.33024
137.5,105,509.384265
154.4,106,509.44501
207.5,145,509.521029
88.9,71,509.559951
80.6,74,509.600354
120.9,91,509.651144
26.6,24,509.664154
40.1,39,509.685805
66.4,46,509.712967
222.8,142,509.796807
178.9,131,509.864397
203.3,137,509.938177
391.6,294,510.095916
302.5,205,510.202507
379.1,259,510.332683
281.5,185,510.428271
218.1,159,510.5099
69.1,89,510.559094
104.7,83,510.604665
49.1,39,510.626328
43.9,31,510.642308
224.6,134,510.725366
208.6,134,510.794269
143.6,104,510.847629
473.9,331,511.025178
338.9,211,511.141315
100.2,78,511.184187
64.6,54,511.214206
146.5,105,511.266761
153.3,97,511.321923
158.7,113,511.381684
41.0,50,511.405353
97.9,61,511.437055
34.0,20,511.451061
176.2,138,511.526019
264.5,185,511.617698
108.5,75,511.655367
215.2,168,511.744233
199.4,146,511.816385
65.8,82,511.860819
188.4,126,511.922753
208.4,156,512.010796
18.7,13,512.01931
351.5,225,512.13413
200.3,137,512.206872
131.9,91,512.256989
315.7,223,512.373419
65.3,47,512.394946
141.8,102,512.44804
219.9,151,512.718052
71.8,42,512.739507
465.5,315,512.91288
60.8,52,512.94307
254.5,175,513.037289
17.6,14,513.043296
212.7,163,513.126221
97.0,60,513.155729
89.6,84,513.202834
25.3,27,513.21587
21.4,16,513.224194
95.9,61,513.255314
414.1,299,513.415133
97.5,65,513.449366
57.2,48,513.472382
98.8,62,513.505929
183.9,121,513.594117
19.3,17,513.602748
173.5,115,513.664206
397.4,266,513.802675
240.8,152,513.888403
43.5,35,513.905926
103.3,77,513.945352
58.1,49,513.971094
37.4,36,513.993306
123.1,89,514.040329
229.1,169,514.125839
47.5,45,514.149051
135.3,107,514.206693
341.0,230,514.328191
35.8,32,514.34621
188.6,124,514.409967
277.5,195,514.509754
27.5,25,514.523559
267.6,194,514.625757
134.8,92,514.67324
368.6,244,514.802073
460.6,314,514.979513
130.9,91,515.028828
323.2,208,515.140081
43.0,20,515.152087
172.6,104,515.206046
443.6,294,515.362603
238.3,157,515.444335
36.7,23,515.458387
101.5,65,515.49446
382.1,259,515.628652
33.0,40,515.65126
152.6,114,515.712172
111.4,76,515.752655
202.2,138,515.825944
73.4,56,515.85297
244.0,180,515.950644
386.0,270,516.089583
199.4,126,516.160755
318.9,201,516.267467
89.6,54,516.298701
161.8,112,516.35636
38.5,15,516.365356
222.7,143,516.447305
51.1,49,516.475329
38.5,55,516.502855
50.0,40,516.522274
253.0,160,516.608677
188.6,124,516.677105
510.6,344,516.851404
176.7,133,516.920834
13.3,17,516.929844
224.6,144,517.008781
322.5,235,517.13783
145.2,88,517.18709
44.6,44,517.211374
615.2,408,517.420116
289.9,171,517.513041
65.3,47,517.536515
129.4,86,517.58147
218.1,129,517.652679
79.0,60,517.686274
29.5,15,517.694777
168.2,128,517.760694
302.0,200,517.864309
191.1,119,517.926999
314.0,220,518.064515
244.1,159,518.147043
65.3,57,518.180986
130.3,97,518.23508
21.4,26,518.248618
225.1,149,518.331769
617.1,419,518.560595
86.0,70,518.59622
191.3,127,518.659007
308.5,225,518.769542
375.5,235,518.895628
66.2,48,518.91969
62.6,54,518.944211
76.1,49,518.972742
255.2,188,519.072403
265.8,172,519.165926
259.6,174,519.266427
191.9,141,519.338042
64.4,46,519.366066
91.6,64,519.401125
247.8,182,519.493232
355.6,234,519.614326
176.2,128,519.684396
82.6,74,519.722018
39.2,38,519.742064
45.7,33,519.759091
333.1,229,519.883261
33.8,32,519.900311
144.5,105,519.951964
20.5,15,519.960015
81.5,65,520.000102
268.5,175,520.092003
310.4,186,520.196036
500.9,291,520.350598
290.3,207,520.457169
30.9,31,520.474178
115.4,96,520.522257
97.3,67,520.557294
232.9,171,520.647409
204.1,129,520.718359
162.5,115,520.78339
128.1,89,520.826545
34.9,21,520.84004
61.0,50,520.867179
268.5,165,520.950264
88.7,63,520.981294
396.8,262,521.123197
373.6,254,521.257359
242.4,176,521.352737
62.6,44,521.374505
230.9,181,521.472678
148.8,102,521.524757
54.7,33,521.542767
179.2,128,521.611513
331.5,235,521.73205
80.8,62,521.764499
196.0,130,521.828077
83.3,57,521.857549
38.5,35,521.877063
207.5,155,521.96023
261.4,206,522.068258
188.6,144,522.141065
130.1,79,522.187081
339.6,224,522.301602
271.6,184,522.397258
48.4,36,522.415272
58.3,47,522.445352
248.9,191,522.545299
134.6,94,522.592866
383.3,237,522.712885
20.5,15,522.722425
502.0,330,522.890389
234.0,170,522.973341
65.5,45,523.001402
34.0,30,523.019934
431.0,300,523.181064
137.9,111,523.244797
421.5,295,523.511372
31.3,27,523.527289
26.8,22,523.542384
97.0,70,523.582474
120.4,76,523.626101
68.0,60,523.660999
247.8,172,523.755228
173.1,109,523.810914
113.2,88,523.855977
533.3,377,524.050968
126.3,87,524.096101
88.3,67,524.131221
226.0,150,524.207255
288.7,203,524.312416
203.9,141,524.387635
289.4,196,524.489338
190.4,116,524.55049
111.2,78,524.590063
124.7,93,524.637111
36.7,23,524.649207
23.2,18,524.660215
91.4,66,524.697255
146.4,136,524.762646
357.8,252,524.896838
201.2,138,524.969493
405.3,257,525.108977
178.5,125,525.170095
186.8,132,525.237957
275.9,201,525.3407
139.3,87,525.390396
170.6,124,525.45489
393.2,288,525.604978
34.9,31,525.627017
178.7,123,525.697301
214.0,150,525.774076
369.3,247,525.899364
165.0,110,525.966007
115.7,83,526.011595
84.4,56,526.042953
215.6,144,526.11702
284.7,193,526.21683
106.7,73,526.256478
226.6,134,526.325193
31.1,29,526.341618
39.4,26,526.35263
66.2,58,526.389229
63.7,53,526.416137
198.4,136,526.48619
194.9,131,526.554272
100.7,73,526.592812
21.4,16,526.601855
123.8,72,526.639426
212.9,161,526.718948
120.4,86,526.767966
62.6,44,526.792345
136.2,88,526.838924
154.6,114,526.89704
71.8,72,526.936092
153.7,83,526.984207
259.0,170,527.077751
51.1,39,527.097858
142.9,101,527.155026
125.6,84,527.198852
155.6,114,527.261002
184.3,137,527.335627
514.2,308,527.50181
419.7,263,527.634846
199.6,124,527.698022
163.4,106,527.757159
217.0,160,527.849904
101.3,77,527.889956
381.0,240,528.012907
265.1,169,528.10438
236.5,175,528.202385
187.9,131,528.271327
196.0,120,528.334393
124.5,105,528.38702
277.0,190,528.488247
304.5,205,528.595913
81.5,65,528.630935
155.9,111,528.697225
394.6,284,528.860307
287.4,206,528.966388
63.7,43,528.987406
283.3,197,529.096191
120.2,98,529.149106
494.8,332,529.323167
230.0,150,529.406251
143.6,104,529.458008
100.2,68,529.497147
310.3,217,529.608818
209.1,159,529.687701
24.1,19,529.69934
50.0,30,529.718432
201.4,126,529.785397
240.8,162,529.868936
147.1,109,529.927345
106.7,73,529.976501
52.9,41,529.998144
160.0,120,530.063554
173.5,125,530.127897
67.3,47,530.155954
86.0,60,530.188506
291.4,206,530.293159
221.2,158,530.381198
312.2,218,530.494932
321.8,232,530.611351
286.5,215,530.723093
331.7,223,530.838375
408.2,288,530.992016
264.3,177,531.087762
124.9,81,531.130659
58.0,40,531.151675
135.7,93,531.2049
264.9,191,531.299999
63.6,74,531.339992
305.6,184,531.429318
119.1,89,531.47782
168.1,109,531.530995
76.8,62,531.563058
167.9,121,531.624514
46.6,44,531.650136
237.0,150,531.731809
181.0,120,531.793089
301.3,197,531.890609
214.5,155,531.975365
425.8,292,532.141343
44.6,34,532.160361
515.2,338,532.330061
449.9,301,532.489596
39.7,33,532.505357
121.3,87,532.551029
148.4,116,532.607103
168.9,121,532.67334
403.7,273,532.810357
244.9,161,532.895373
18.7,13,532.901377
63.7,43,532.928065
160.1,139,533.000296
128.5,95,533.050998
244.7,173,533.147968
135.5,85,533.195045
31.1,29,533.211544
146.5,85,533.255951
381.5,235,533.375184
273.9,181,533.474054
42.8,32,533.489069
181.4,106,533.542116
352.6,244,533.665351
84.9,61,533.69871
71.8,52,533.727289
109.4,76,533.766312
64.6,44,533.790397
447.5,315,533.956958
186.1,109,534.276765
167.0,130,534.346594
145.2,108,534.404527
49.1,39,534.428145
226.9,151,534.509381
70.7,63,534.540408
241.9,171,534.62622
521.2,368,534.823406
28.6,24,534.836359
19.6,14,534.844922
141.8,102,534.895991
360.1,259,535.034208
133.0,90,535.081041
206.2,148,535.157146
196.2,138,535.228739
102.9,71,535.269614
21.4,16,535.278463
158.9,111,535.333019
128.3,77,535.372935
183.4,116,535.440171
63.5,55,535.470198
26.8,22,535.482209
32.0,30,535.498226
107.8,82,535.545415
250.9,171,535.631853
151.0,100,535.681953
170.4,116,535.741113
249.6,174,535.829707
142.9,101,535.884386
149.3,117,535.941332
42.8,32,535.957348
83.3,57,535.990393
193.4,136,536.064425
215.2,158,536.148142
134.8,112,536.204687
89.8,62,536.23974
42.8,32,536.255206
115.5,85,536.337201
170.4,126,536.405559
105.8,82,536.449654
257.5,185,536.547881
110.3,97,536.601286
345.7,243,536.729976
81.6,84,536.777797
182.5,125,536.844564
27.5,25,536.857103
22.1,19,536.866109
111.4,86,536.911021
259.5,175,537.007975
22.3,17,537.015743
71.8,52,537.044694
186.8,122,537.113156
288.1,209,537.218279
321.0,210,537.325336
287.7,193,537.427155
101.3,67,537.466019
422.7,293,537.622301
204.8,132,537.691675
240.6,154,537.771282
152.4,106,537.826824
99.7,83,537.866864
117.7,93,537.914411
123.8,102,537.968698
158.7,123,538.036981
257.4,176,538.132996
68.2,48,538.158093
122.7,93,538.205135
184.8,122,538.270197
57.2,38,538.289216
161.6,114,538.349347
102.4,66,538.381372
47.3,37,538.406287
120.4,76,538.446219
79.9,61,538.482362
202.1,129,538.556079
347.2,238,538.680119
120.4,76,538.718154
329.9,221,538.832009
82.4,56,538.859597
141.8,102,538.917681
395.4,276,539.060866
412.0,290,539.215952
124.7,93,539.261007
74.5,55,539.292196
70.9,41,539.314244
46.6,34,539.332812
215.8,142,539.402784
71.4,56,539.435948
140.9,101,539.491021
104.3,87,539.533077
95.0,60,539.56461
89.6,64,539.599027
153.7,103,539.660946
435.2,278,539.806154
276.1,179,539.896488
176.0,160,539.979062
370.4,256,540.11426
111.4,76,540.155298
49.3,37,540.175315
65.1,59,540.209346
278.5,185,540.303331
96.1,79,540.342977
33.8,22,540.355789
383.7,243,540.484721
255.2,188,540.577912
124.7,93,540.626869
184.1,129,540.701266
60.6,44,540.727149
185.3,147,540.801297
56.5,45,540.822822
24.1,19,540.834191
282.0,190,540.936275
156.2,108,540.99315
57.4,46,541.018234
94.1,69,541.055281
230.0,170,541.149256
58.3,37,541.169278
47.3,37,541.187104
543.1,379,541.377973
344.1,229,541.493314
23.9,21,541.504822
80.6,54,541.533048
1.6,14,541.541064
238.3,167,541.629115
113.9,91,541.678759
114.8,92,541.725276
771.9,521,541.986349
121.3,87,542.035729
36.3,37,542.055027
146.1,99,542.109901
87.8,62,542.142936
156.9,111,542.201379
510.0,330,542.372154
106.7,63,542.404677
178.7,103,542.459049
492.4,336,542.635391
456.9,321,542.82014
88.7,73,542.857939
198.7,143,542.933461
254.2,178,543.028407
67.1,59,543.060977
115.3,77,543.103185
146.5,115,543.160405
166.6,114,543.221361
49.3,37,543.239884
116.8,72,543.278265
57.0,40,543.298281
235.0,150,543.375375
221.9,151,543.450945
48.7,33,543.470326
16.9,11,543.474828
373.4,266,543.617411
169.5,115,543.676301
136.5,105,543.730614
93.4,76,543.768656
168.3,127,543.84198
218.5,145,543.915098
236.1,169,544.006138
180.5,115,544.061371
409.9,271,544.209215
120.4,106,544.264211
370.0,250,544.388225
308.3,217,544.503122
191.3,147,544.579235
348.8,232,544.701322
336.6,204,544.811964
192.3,127,545.047969
234.7,143,545.131647
85.3,67,545.166691
41.2,38,545.185704
233.8,152,545.264353
23.7,23,545.279379
538.5,405,545.491017
176.0,130,545.558664
185.0,120,545.619158
95.2,58,545.652709
108.5,75,545.68976
250.9,181,545.777958
140.2,88,545.823521
370.2,228,545.938946
217.3,127,546.002048
113.2,68,546.041281
161.8,122,546.10353
271.2,178,546.203375
14.2,18,546.213382
550.4,376,546.40994
34.0,30,546.424338
243.8,182,546.520197
90.7,53,546.548194
241.7,183,546.642155
236.3,167,546.727149
475.1,309,546.88809
50.2,38,546.905949
214.7,123,546.972839
241.1,189,547.077476
473.1,339,547.272042
227.1,159,547.355919
23.9,21,547.365923
321.0,230,547.484752
36.7,33,547.506283
240.6,164,547.591232
406.4,276,547.738274
309.0,220,547.846497
58.1,39,547.869024
363.0,270,548.010062
210.2,148,548.086103
117.7,83,548.131239
357.8,242,548.25808
215.8,142,548.335004
73.6,44,548.356072
252.7,173,548.450167
164.3,117,548.514107
132.1,79,548.555998
570.4,376,548.749
286.6,224,548.864961
135.5,95,548.914218
817.8,542,549.208576
381.0,250,549.345374
435.9,301,549.504817
99.7,73,549.546832
146.3,97,549.597921
71.6,54,549.62847
183.0,140,549.700572
125.6,74,549.742974
466.5,315,549.903167
66.4,56,549.931078
176.9,121,549.989305
57.4,46,550.018156
97.9,71,550.053385
215.8,152,550.128844
209.3,127,550.196405
149.2,108,550.254475
104.7,63,550.288359
241.5,175,550.395376
205.7,153,550.477061
141.6,114,550.539311
149.7,93,550.585381
255.4,156,550.666579
117.6,104,550.721284
429.2,298,550.880087
249.4,166,550.965179
28.4,26,550.977693
172.6,134,551.047018
386.8,252,551.187368
359.0,250,551.318948
236.5,155,551.412007
209.3,147,551.484594
346.1,229,551.602676
90.8,82,551.64428
295.5,225,551.755884
173.1,109,551.811674
43.9,41,551.834224
116.8,92,551.879169
131.9,91,551.930713
69.8,52,551.959324
172.4,116,552.021369
408.7,263,552.160173
232.9,181,552.253145
27.3,27,552.267161
47.1,29,552.285173
303.5,205,552.390123
327.2,238,552.512831
213.6,144,552.586883
489.3,337,552.765021
87.8,72,552.799715
120.4,76,552.838253
110.1,79,552.878943
419.3,297,553.031835
354.3,257,553.16713
31.3,27,553.190972
291.9,181,553.28092
73.4,56,553.31302
519.4,376,553.517495
89.8,52,553.54364
365.0,240,553.667979
362.1,249,553.798284
206.9,171,553.886346
70.5,65,553.919366
29.1,29,553.935382
163.6,104,553.993355
87.1,59,554.023382
40.3,37,554.040904
511.0,340,554.219899
212.2,138,554.295055
254.3,187,554.389624
62.8,52,554.419258
69.6,54,554.445781
114.8,72,554.486849
24.1,19,554.496857
338.5,215,554.613375
424.0,300,554.766315
287.6,164,554.852118
262.4,186,554.95094
166.8,102,555.002101
136.6,84,555.042153
208.4,146,555.125257
29.3,27,555.141102
41.2,38,555.161119
263.5,175,555.251147
77.0,60,555.288496
53.4,46,555.315085
288.3,197,555.422153
327.7,233,555.55328
24.1,19,555.566169
168.2,138,555.77198
139.8,102,555.823158
36.5,25,555.836089
254.1,169,555.925022
367.7,243,556.048705
315.5,215,556.16124
119.3,87,556.205372
9.4,6,556.210878
34.0,30,556.226299
342.3,257,556.359863
35.6,24,556.371874
308.3,187,556.471975
242.8,142,556.547677
24.1,19,556.557322
73.6,54,556.58625
147.9,111,556.649133
119.5,75,556.68871
206.8,142,556.760076
217.9,151,556.834155
143.2,118,556.895846
157.3,97,556.945343
390.0,270,557.07908
66.9,61,557.111612
189.5,125,557.185386
90.5,65,557.218314
27.5,25,557.229401
63.5,45,557.252017
69.0,60,557.288077
59.2,48,557.311028
298.9,201,557.41441
247.1,159,557.498383
78.1,49,557.526755
43.1,49,557.552807
153.8,112,557.612359
234.3,167,557.693063
246.2,168,557.794141
269.4,186,557.893261
294.6,204,558.001314
65.5,45,558.022799
508.4,346,558.21031
25.0,20,558.221768
307.6,194,558.318206
304.5,215,558.431812
40.3,37,558.452335
243.5,165,558.537566
265.3,177,558.629226
329.0,210,558.735094
262.4,176,558.833393
142.9,111,558.888983
199.4,136,558.95923
329.0,210,559.06963
86.2,68,559.110639
36.7,33,559.129051
23.0,20,559.139857
165.2,118,559.201494
423.6,294,559.359947
384.8,252,559.490088
56.3,37,559.507384
159.8,112,559.565784
530.0,360,559.755008
147.0,110,559.81104
290.1,199,559.942734
101.5,65,559.987363
253.4,166,560.075293
201.2,118,560.137442
29.5,25,560.150945
110.3,97,560.200306
386.6,254,560.336047
41.2,28,560.352097
118.4,76,560.389004
196.0,160,560.470522
20.5,15,560.481549
173.8,122,560.548379
317.8,212,560.659934
261.1,179,560.749647
638.2,438,560.99024
228.5,165,561.099211
174.1,139,561.175182
201.7,153,561.254337
23.9,21,561.268218
259.7,173,561.363046
121.3,87,561.405091
241.0,160,561.482657
220.1,139,561.558364
397.2,238,561.675772
151.0,110,561.728732
118.4,76,561.765693
148.3,97,561.819591
192.7,133,561.889821
19.4,16,561.898444
60.8,52,561.926656
191.6,124,561.99494
101.3,77,562.039206
232.7,163,562.130011
142.5,105,562.187244
300.9,201,562.295964
48.4,26,562.309793
174.2,128,562.3751
122.9,91,562.420148
80.8,52,562.448194
185.0,120,562.507238
71.8,52,562.532255
287.0,200,562.637316
126.7,93,562.69051
147.4,96,562.740648
71.6,54,562.768124
63.5,45,562.790346
238.3,157,562.876309
97.0,70,562.911333
335.5,225,563.030308
81.3,67,563.06436
224.4,136,563.139355
57.9,41,563.160372
373.1,239,563.288947
278.5,205,563.390399
54.3,47,563.417386
461.3,317,563.591212
190.6,134,563.662214
353.0,280,563.805936
215.8,152,563.887326
183.5,125,563.949268
36.7,23,563.962276
33.1,29,563.976342
165.2,128,564.044595
101.0,90,564.090709
608.7,423,564.322015
72.7,43,564.345791
73.4,56,564.375338
